"Country","Schedule","Tax Base","Rates and thresholds","Year","Unit","PowerCode","Reference Period","Value","Flags"
"Sweden","1","Annual gross earnings","01 Upper threshold","2018",,"Units",,504375,
"Sweden","1","Annual gross earnings","01 Upper threshold","2019",,"Units",,519708,
"Sweden","1","Annual gross earnings","01 Upper threshold","2020",,"Units",,539076,
"Sweden","1","Annual gross earnings","01 Upper threshold","2021",,"Units",,550374,
"Sweden","1","Annual gross earnings","01 Upper threshold","2022",,"Units",,572970,
"Sweden","1","Annual gross earnings","Maximum contribution","2000",,"Units",,21100,
"Sweden","1","Annual gross earnings","Maximum contribution","2001",,"Units",,21300,
"Sweden","1","Annual gross earnings","Maximum contribution","2002",,"Units",,21900,
"Sweden","1","Annual gross earnings","Maximum contribution","2003",,"Units",,23100,
"Sweden","1","Annual gross earnings","Maximum contribution","2004",,"Units",,23900,
"Sweden","1","Annual gross earnings","Maximum contribution","2005",,"Units",,24500,
"Sweden","1","Annual gross earnings","Maximum contribution","2006",,"Units",,25100,
"Sweden","1","Annual gross earnings","Maximum contribution","2007",,"Units",,25900,
"Sweden","1","Annual gross earnings","Maximum contribution","2008",,"Units",,27100,
"Sweden","1","Annual gross earnings","Maximum contribution","2009",,"Units",,28800,
"Sweden","1","Annual gross earnings","Maximum contribution","2010",,"Units",,28900,
"Sweden","1","Annual gross earnings","Maximum contribution","2011",,"Units",,29400,
"Sweden","1","Annual gross earnings","Maximum contribution","2012",,"Units",,30800,
"Sweden","1","Annual gross earnings","Maximum contribution","2013",,"Units",,32000,
"Sweden","1","Annual gross earnings","Maximum contribution","2014",,"Units",,32100,
"Sweden","1","Annual gross earnings","Maximum contribution","2015",,"Units",,32800,
"Sweden","1","Annual gross earnings","Maximum contribution","2016",,"Units",,33500,
"Sweden","1","Annual gross earnings","Maximum contribution","2017",,"Units",,34700,
"Sweden","1","Annual gross earnings","Maximum contribution","2018",,"Units",,35300,
"Sweden","1","Annual gross earnings","Maximum contribution","2019",,"Units",,36400,
"Sweden","1","Annual gross earnings","Maximum contribution","2020",,"Units",,37700,
"Sweden","1","Annual gross earnings","Maximum contribution","2021",,"Units",,38500,
"Sweden","1","Annual gross earnings","Maximum contribution","2022",,"Units",,40100,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2000",,"Units",,75,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2001",,"Units",,50,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2002",,"Units",,25,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2003",,"Units",,25,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2004",,"Units",,25,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2005",,"Units",,12.5,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2006",,"Units",,100,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2007",,"Units",,100,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2008",,"Units",,100,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2009",,"Units",,100,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2010",,"Units",,100,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2011",,"Units",,100,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2012",,"Units",,100,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2013",,"Units",,100,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2014",,"Units",,100,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2015",,"Units",,100,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2016",,"Units",,100,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2017",,"Units",,100,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2018",,"Units",,100,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2019",,"Units",,100,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2020",,"Units",,100,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2021",,"Units",,100,
"Sweden","1","Annual gross earnings","% of payment given as relief from personal income tax","2022",,"Units",,100,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2000",,"Units",,6.55,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2001",,"Units",,6.55,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2002",,"Units",,6.55,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2003",,"Units",,6.3,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2004",,"Units",,6.05,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2005",,"Units",,6.05,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2006",,"Units",,6.05,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2007",,"Units",,6.05,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2008",,"Units",,6.05,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2009",,"Units",,6.05,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2010",,"Units",,6.05,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2011",,"Units",,6.25,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2012",,"Units",,6.25,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2013",,"Units",,6.25,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2014",,"Units",,6.25,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2015",,"Units",,6.25,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2016",,"Units",,6.225,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2017",,"Units",,6.225,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2018",,"Units",,6.225,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2019",,"Units",,6.225,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2020",,"Units",,6.375,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2021",,"Units",,6.4,
"Switzerland","1","Annual gross earnings","01 Marginal rate","2022",,"Units",,6.4,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2000",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2001",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2002",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2003",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2004",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2005",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2006",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2007",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2008",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2009",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2010",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2011",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2012",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2013",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2014",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2015",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2016",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2017",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2018",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2019",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2020",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2021",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Lower threshold","2022",,"Units",,0,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2000",,"Units",,106800,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2001",,"Units",,106800,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2002",,"Units",,106800,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2003",,"Units",,106800,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2004",,"Units",,106800,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2005",,"Units",,106800,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2006",,"Units",,106800,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2007",,"Units",,106800,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2008",,"Units",,126000,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2009",,"Units",,126000,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2010",,"Units",,126000,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2011",,"Units",,126000,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2012",,"Units",,126000,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2013",,"Units",,126000,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2014",,"Units",,126000,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2015",,"Units",,126000,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2016",,"Units",,148200,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2017",,"Units",,148200,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2018",,"Units",,148200,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2019",,"Units",,148200,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2020",,"Units",,148200,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2021",,"Units",,148200,
"Switzerland","1","Annual gross earnings","01 Upper threshold","2022",,"Units",,148200,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2000",,"Units",,6.05,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2001",,"Units",,6.05,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2002",,"Units",,6.05,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2003",,"Units",,5.55,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2004",,"Units",,5.05,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2005",,"Units",,5.05,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2006",,"Units",,5.05,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2007",,"Units",,5.05,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2008",,"Units",,5.05,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2009",,"Units",,5.05,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2010",,"Units",,5.05,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2011",,"Units",,5.65,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2012",,"Units",,5.65,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2013",,"Units",,5.65,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2014",,"Units",,5.65,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2015",,"Units",,5.65,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2016",,"Units",,5.625,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2017",,"Units",,5.625,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2018",,"Units",,5.625,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2019",,"Units",,5.625,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2020",,"Units",,5.775,
"Switzerland","1","Annual gross earnings","02 Marginal rate","2021",,"Units",,5.8,
